time_key,port_key,condition_id,wind_speed_bft,wave_height,visibility_km,port_status
2024122106,5,51161,3,2.42,4.69,0
2024122106,6,51162,7,2.06,5.75,0
2024122107,1,51163,6,2.11,3.2,0
2024122107,2,51164,2,0.4,12.84,0
2024122107,3,51165,4,0.99,1.33,0
2024122107,4,51166,1,1.75,3.46,0
2024122107,5,51167,5,1.13,12.86,0
2024122107,6,51168,2,3.95,2.9,0
2024122108,1,51169,8,4.07,13.77,1
2024122108,2,51170,10,3.14,8.46,1
2024122108,3,51171,6,4.3,5.26,0
2024122108,4,51172,1,0.58,2.6,0
2024122108,5,51173,2,1.63,12.14,0
2024122108,6,51174,4,4.43,3.82,0
2024122109,1,51175,3,2.97,10.34,0
2024122109,2,51176,9,4.3,5.63,1
2024122109,3,51177,1,1.03,7.27,0
2024122109,4,51178,7,2.09,11.69,0
2024122109,5,51179,9,1.23,5.18,1
2024122109,6,51180,9,4.09,3.98,1
2024122110,1,51181,6,2.92,1.87,0
2024122110,2,51182,7,3.09,13.86,0
2024122110,3,51183,8,2.76,12.78,1
2024122110,4,51184,3,3.59,9.37,0
2024122110,5,51185,5,2.34,1.82,0
2024122110,6,51186,4,3.92,6.43,0
2024122111,1,51187,9,0.28,6.31,1
2024122111,2,51188,9,3.61,8.1,1
2024122111,3,51189,4,0.18,5.69,0
2024122111,4,51190,2,1.55,2.26,0
2024122111,5,51191,1,2.09,7.45,0
2024122111,6,51192,3,2.54,1.85,0
2024122112,1,51193,2,4.08,5.98,0
2024122112,2,51194,5,4.06,12.44,0
2024122112,3,51195,6,3.71,13.87,0
2024122112,4,51196,9,4.43,6.57,1
2024122112,5,51197,4,1.41,5.22,0
2024122112,6,51198,4,3.35,8.04,0
2024122113,1,51199,4,0.38,5.01,0
2024122113,2,51200,1,1.51,2.74,0
2024122113,3,51201,3,1.53,14.78,0
2024122113,4,51202,4,1.25,4.5,0
2024122113,5,51203,1,4.4,6.18,0
2024122113,6,51204,5,4.26,5.59,0
2024122114,1,51205,10,1.83,1.16,1
2024122114,2,51206,9,1.73,9.62,1
2024122114,3,51207,1,2.24,7.99,0
2024122114,4,51208,7,1.98,13.97,0
2024122114,5,51209,2,1.43,10.22,0
2024122114,6,51210,10,1.26,6.28,1
2024122115,1,51211,11,4.19,5.8,1
2024122115,2,51212,9,0.98,2.31,1
2024122115,3,51213,4,1.85,6.74,0
2024122115,4,51214,3,3.14,14.13,0
2024122115,5,51215,11,4.38,7.47,1
2024122115,6,51216,7,3.22,10.94,0
2024122116,1,51217,6,2.49,7.79,0
2024122116,2,51218,11,2.14,7.39,1
2024122116,3,51219,10,2.94,3.77,1
2024122116,4,51220,8,3.12,1.17,1
2024122116,5,51221,9,4.47,4.79,1
2024122116,6,51222,7,1.64,12.0,0
2024122117,1,51223,6,1.03,2.49,0
2024122117,2,51224,8,1.97,14.92,1
2024122117,3,51225,9,1.18,10.98,1
2024122117,4,51226,8,0.3,2.72,1
2024122117,5,51227,6,4.36,8.52,0
2024122117,6,51228,8,0.37,14.22,1
2024122118,1,51229,9,2.22,2.64,1
2024122118,2,51230,6,2.2,1.06,0
2024122118,3,51231,6,0.92,2.99,0
2024122118,4,51232,2,2.64,5.89,0
2024122118,5,51233,9,3.73,4.86,1
2024122118,6,51234,8,3.96,3.87,1
2024122119,1,51235,5,1.71,14.94,0
2024122119,2,51236,10,0.95,10.03,1
2024122119,3,51237,3,2.33,3.53,0
2024122119,4,51238,9,0.64,2.05,1
2024122119,5,51239,11,3.84,6.03,1
2024122119,6,51240,10,2.13,7.5,1
2024122120,1,51241,7,4.01,10.69,0
2024122120,2,51242,9,0.27,9.93,1
2024122120,3,51243,7,3.82,6.44,0
2024122120,4,51244,8,1.24,10.4,1
2024122120,5,51245,10,4.3,6.67,1
2024122120,6,51246,5,0.44,7.48,0
2024122121,1,51247,10,3.79,3.08,1
2024122121,2,51248,10,2.45,2.43,1
2024122121,3,51249,6,0.95,7.4,0
2024122121,4,51250,8,2.0,13.05,1
2024122121,5,51251,7,1.44,10.73,0
2024122121,6,51252,1,1.15,12.68,0
2024122122,1,51253,10,2.84,5.2,1
2024122122,2,51254,4,3.07,11.37,0
2024122122,3,51255,8,0.57,6.16,1
2024122122,4,51256,11,3.29,6.38,1
2024122122,5,51257,9,2.23,6.52,1
2024122122,6,51258,6,2.43,1.3,0
2024122123,1,51259,11,3.37,8.38,1
2024122123,2,51260,4,2.0,5.41,0
2024122123,3,51261,2,2.71,5.17,0
2024122123,4,51262,9,2.36,7.16,1
2024122123,5,51263,1,0.62,2.17,0
2024122123,6,51264,5,1.98,3.72,0
2024122200,1,51265,8,3.78,1.42,1
2024122200,2,51266,4,0.23,6.55,0
2024122200,3,51267,1,0.25,1.69,0
2024122200,4,51268,4,4.19,10.1,0
2024122200,5,51269,5,3.71,2.81,0
2024122200,6,51270,5,0.12,9.25,0
2024122201,1,51271,1,4.21,14.6,0
2024122201,2,51272,2,1.41,10.12,0
2024122201,3,51273,6,2.08,3.74,0
2024122201,4,51274,10,1.14,6.67,1
2024122201,5,51275,5,0.88,1.51,0
2024122201,6,51276,9,0.64,11.53,1
2024122202,1,51277,7,3.17,7.56,0
2024122202,2,51278,5,0.16,6.99,0
2024122202,3,51279,9,1.81,3.01,1
2024122202,4,51280,1,2.1,3.01,0
2024122202,5,51281,3,1.39,14.96,0
2024122202,6,51282,2,1.2,2.23,0
2024122203,1,51283,7,2.8,14.78,0
2024122203,2,51284,9,3.74,14.6,1
2024122203,3,51285,2,2.32,7.66,0
2024122203,4,51286,6,3.23,1.08,0
2024122203,5,51287,2,3.32,10.31,0
2024122203,6,51288,3,4.09,7.65,0
2024122204,1,51289,1,3.33,8.07,0
2024122204,2,51290,6,1.29,11.57,0
2024122204,3,51291,2,0.94,1.73,0
2024122204,4,51292,3,4.1,14.06,0
2024122204,5,51293,6,3.47,11.76,0
2024122204,6,51294,6,2.85,2.91,0
2024122205,1,51295,4,4.27,1.9,0
2024122205,2,51296,1,3.06,11.63,0
2024122205,3,51297,7,2.9,9.18,0
2024122205,4,51298,2,3.92,5.36,0
2024122205,5,51299,6,3.57,4.06,0
2024122205,6,51300,7,1.4,4.38,0
2024122206,1,51301,2,2.3,8.22,0
2024122206,2,51302,6,2.99,10.17,0
2024122206,3,51303,1,1.14,2.75,0
2024122206,4,51304,6,2.91,9.46,0
2024122206,5,51305,8,3.34,7.87,1
2024122206,6,51306,8,1.26,14.96,1
2024122207,1,51307,7,1.29,13.8,0
2024122207,2,51308,4,4.47,6.86,0
2024122207,3,51309,4,1.71,5.11,0
2024122207,4,51310,5,0.23,9.68,0
2024122207,5,51311,8,0.85,10.27,1
2024122207,6,51312,4,3.42,6.18,0
2024122208,1,51313,9,3.06,8.23,1
2024122208,2,51314,3,3.77,9.4,0
2024122208,3,51315,9,3.0,8.46,1
2024122208,4,51316,2,2.77,7.17,0
2024122208,5,51317,6,3.25,12.41,0
2024122208,6,51318,5,4.06,3.48,0
2024122209,1,51319,5,3.27,10.92,0
2024122209,2,51320,11,0.57,13.05,1
2024122209,3,51321,6,3.6,11.83,0
2024122209,4,51322,10,4.43,10.52,1
2024122209,5,51323,7,0.11,4.94,0
2024122209,6,51324,4,2.26,2.31,0
2024122210,1,51325,4,0.26,10.02,0
2024122210,2,51326,9,4.3,7.91,1
2024122210,3,51327,4,4.32,4.02,0
2024122210,4,51328,8,2.87,3.94,1
2024122210,5,51329,10,2.33,5.3,1
2024122210,6,51330,1,0.25,10.92,0
2024122211,1,51331,4,4.35,13.0,0
2024122211,2,51332,2,4.37,8.06,0
2024122211,3,51333,11,3.37,11.09,1
2024122211,4,51334,10,0.23,4.51,1
2024122211,5,51335,5,3.6,6.66,0
2024122211,6,51336,2,2.57,11.69,0
2024122212,1,51337,7,4.37,8.38,0
2024122212,2,51338,10,3.1,6.52,1
2024122212,3,51339,7,4.31,10.87,0
2024122212,4,51340,9,0.56,9.26,1
2024122212,5,51341,4,3.43,11.83,0
2024122212,6,51342,5,3.98,11.47,0
2024122213,1,51343,3,2.9,6.29,0
2024122213,2,51344,7,2.48,1.02,0
2024122213,3,51345,5,3.51,14.13,0
2024122213,4,51346,9,3.86,8.48,1
2024122213,5,51347,7,2.84,14.88,0
2024122213,6,51348,4,3.33,2.15,0
2024122214,1,51349,7,1.86,11.59,0
2024122214,2,51350,1,1.63,8.53,0
2024122214,3,51351,2,1.0,1.6,0
2024122214,4,51352,3,2.85,6.31,0
2024122214,5,51353,5,3.7,14.93,0
2024122214,6,51354,5,3.02,13.11,0
2024122215,1,51355,7,1.83,14.56,0
2024122215,2,51356,9,4.44,3.5,1
2024122215,3,51357,10,0.13,13.12,1
2024122215,4,51358,9,1.46,11.14,1
2024122215,5,51359,6,4.36,7.75,0
2024122215,6,51360,7,1.8,10.39,0
2024122216,1,51361,8,2.83,10.47,1
2024122216,2,51362,4,1.15,2.39,0
2024122216,3,51363,7,3.14,12.95,0
2024122216,4,51364,6,2.95,14.48,0
2024122216,5,51365,8,2.82,13.42,1
2024122216,6,51366,1,1.75,14.47,0
2024122217,1,51367,5,4.31,11.04,0
2024122217,2,51368,3,2.93,1.18,0
2024122217,3,51369,9,0.51,1.84,1
2024122217,4,51370,9,3.34,13.69,1
2024122217,5,51371,3,1.51,6.35,0
2024122217,6,51372,10,1.55,7.29,1
2024122218,1,51373,2,1.09,12.96,0
2024122218,2,51374,5,2.95,11.07,0
2024122218,3,51375,4,4.31,10.19,0
2024122218,4,51376,7,3.7,6.3,0
2024122218,5,51377,8,4.17,14.38,1
2024122218,6,51378,4,4.2,13.11,0
2024122219,1,51379,3,0.11,7.9,0
2024122219,2,51380,9,2.85,9.34,1
2024122219,3,51381,8,4.19,8.88,1
2024122219,4,51382,11,2.53,7.58,1
2024122219,5,51383,11,3.09,2.6,1
2024122219,6,51384,7,2.02,14.65,0
2024122220,1,51385,11,3.85,10.46,1
2024122220,2,51386,8,0.82,11.74,1
2024122220,3,51387,8,0.51,3.23,1
2024122220,4,51388,10,1.74,1.48,1
2024122220,5,51389,8,0.45,11.01,1
2024122220,6,51390,11,0.72,14.98,1
2024122221,1,51391,1,0.79,11.03,0
2024122221,2,51392,4,0.12,9.56,0
2024122221,3,51393,10,3.68,2.11,1
2024122221,4,51394,7,4.03,5.36,0
2024122221,5,51395,6,0.28,1.25,0
2024122221,6,51396,3,1.13,6.63,0
2024122222,1,51397,3,1.6,5.97,0
2024122222,2,51398,4,3.61,5.85,0
2024122222,3,51399,10,1.13,1.75,1
2024122222,4,51400,6,1.86,10.22,0
2024122222,5,51401,1,4.38,13.84,0
2024122222,6,51402,10,3.74,5.03,1
2024122223,1,51403,4,0.54,2.28,0
2024122223,2,51404,9,1.51,13.27,1
2024122223,3,51405,7,2.64,13.56,0
2024122223,4,51406,11,3.1,9.53,1
2024122223,5,51407,6,2.94,6.04,0
2024122223,6,51408,11,0.47,8.34,1
2024122300,1,51409,5,4.47,11.61,0
2024122300,2,51410,2,0.9,4.58,0
2024122300,3,51411,2,0.87,11.69,0
2024122300,4,51412,6,1.16,5.22,0
2024122300,5,51413,9,1.91,6.64,1
2024122300,6,51414,9,1.51,4.69,1
2024122301,1,51415,1,2.35,4.24,0
2024122301,2,51416,7,4.11,13.38,0
2024122301,3,51417,7,0.28,6.19,0
2024122301,4,51418,10,1.8,4.27,1
2024122301,5,51419,2,4.44,3.19,0
2024122301,6,51420,10,1.19,13.52,1
2024122302,1,51421,4,3.7,12.93,0
2024122302,2,51422,8,1.82,12.02,1
2024122302,3,51423,6,4.11,4.0,0
2024122302,4,51424,11,2.9,10.68,1
2024122302,5,51425,7,4.03,7.4,0
2024122302,6,51426,10,2.89,5.92,1
2024122303,1,51427,11,4.02,13.48,1
2024122303,2,51428,11,4.08,11.96,1
2024122303,3,51429,6,1.42,11.13,0
2024122303,4,51430,9,3.79,1.65,1
2024122303,5,51431,11,3.8,7.25,1
2024122303,6,51432,10,3.2,1.86,1
2024122304,1,51433,10,1.16,12.0,1
2024122304,2,51434,9,0.57,2.63,1
2024122304,3,51435,6,2.82,2.05,0
2024122304,4,51436,6,2.98,11.49,0
2024122304,5,51437,9,4.37,13.48,1
2024122304,6,51438,10,1.85,1.34,1
2024122305,1,51439,9,3.28,6.89,1
2024122305,2,51440,3,3.97,9.43,0
2024122305,3,51441,7,3.61,7.23,0
2024122305,4,51442,3,1.88,11.64,0
2024122305,5,51443,4,1.15,1.08,0
2024122305,6,51444,9,0.24,9.84,1
2024122306,1,51445,10,3.44,7.66,1
2024122306,2,51446,8,1.79,13.13,1
2024122306,3,51447,6,2.31,2.12,0
2024122306,4,51448,6,4.42,3.25,0
2024122306,5,51449,8,0.12,2.63,1
2024122306,6,51450,2,1.31,5.18,0
2024122307,1,51451,5,4.42,10.28,0
2024122307,2,51452,7,2.25,3.01,0
2024122307,3,51453,3,4.23,5.99,0
2024122307,4,51454,8,3.85,8.75,1
2024122307,5,51455,3,3.23,3.53,0
2024122307,6,51456,4,3.24,12.94,0
2024122308,1,51457,10,0.12,2.28,1
2024122308,2,51458,10,1.41,3.83,1
2024122308,3,51459,6,2.04,13.68,0
2024122308,4,51460,6,2.39,10.29,0
2024122308,5,51461,2,2.05,10.23,0
2024122308,6,51462,2,2.02,12.49,0
2024122309,1,51463,3,3.9,8.89,0
2024122309,2,51464,3,4.37,12.75,0
2024122309,3,51465,4,3.83,13.65,0
2024122309,4,51466,4,3.14,14.77,0
2024122309,5,51467,4,3.34,14.23,0
2024122309,6,51468,10,3.34,10.95,1
2024122310,1,51469,10,3.62,3.05,1
2024122310,2,51470,11,0.35,10.39,1
2024122310,3,51471,3,0.43,3.0,0
2024122310,4,51472,1,0.53,4.88,0
2024122310,5,51473,9,4.11,1.72,1
2024122310,6,51474,2,2.84,6.8,0
2024122311,1,51475,3,2.1,11.54,0
2024122311,2,51476,2,3.49,3.52,0
2024122311,3,51477,6,1.07,3.71,0
2024122311,4,51478,6,3.64,10.09,0
2024122311,5,51479,1,1.62,4.83,0
2024122311,6,51480,4,2.89,7.02,0
2024122312,1,51481,10,4.44,5.02,1
2024122312,2,51482,5,0.42,6.86,0
2024122312,3,51483,6,4.31,5.57,0
2024122312,4,51484,5,3.48,14.06,0
2024122312,5,51485,3,2.06,7.02,0
2024122312,6,51486,3,0.55,14.27,0
2024122313,1,51487,3,0.59,7.14,0
2024122313,2,51488,6,2.66,3.66,0
2024122313,3,51489,4,2.41,14.2,0
2024122313,4,51490,4,2.46,5.41,0
2024122313,5,51491,3,1.32,7.13,0
2024122313,6,51492,4,0.5,4.26,0
2024122314,1,51493,8,3.62,11.02,1
2024122314,2,51494,3,1.08,13.22,0
2024122314,3,51495,10,2.94,2.31,1
2024122314,4,51496,3,1.71,4.67,0
2024122314,5,51497,6,2.89,14.16,0
2024122314,6,51498,1,3.49,8.06,0
2024122315,1,51499,10,0.95,13.9,1
2024122315,2,51500,6,0.16,10.07,0
2024122315,3,51501,11,1.33,13.14,1
2024122315,4,51502,9,4.33,10.61,1
2024122315,5,51503,3,0.91,2.24,0
2024122315,6,51504,2,2.18,11.14,0
2024122316,1,51505,3,1.74,6.52,0
2024122316,2,51506,3,1.46,2.18,0
2024122316,3,51507,2,3.32,12.59,0
2024122316,4,51508,11,3.28,14.46,1
2024122316,5,51509,4,3.53,11.13,0
2024122316,6,51510,8,1.59,2.29,1
2024122317,1,51511,7,1.68,5.71,0
2024122317,2,51512,10,2.51,6.12,1
2024122317,3,51513,9,0.12,13.28,1
2024122317,4,51514,8,4.3,9.34,1
2024122317,5,51515,7,1.13,3.73,0
2024122317,6,51516,6,0.86,1.74,0
2024122318,1,51517,3,2.9,7.45,0
2024122318,2,51518,10,3.83,8.9,1
2024122318,3,51519,4,2.92,11.46,0
2024122318,4,51520,8,2.87,11.72,1
2024122318,5,51521,2,2.25,2.6,0
2024122318,6,51522,6,4.02,12.9,0
2024122319,1,51523,1,4.36,3.75,0
2024122319,2,51524,7,2.72,8.29,0
2024122319,3,51525,4,0.45,1.53,0
2024122319,4,51526,1,0.54,2.29,0
2024122319,5,51527,5,1.94,9.73,0
2024122319,6,51528,5,2.27,9.82,0
2024122320,1,51529,6,2.92,7.87,0
2024122320,2,51530,8,4.47,9.57,1
2024122320,3,51531,4,3.21,11.4,0
2024122320,4,51532,7,3.94,11.15,0
2024122320,5,51533,11,4.25,11.2,1
2024122320,6,51534,4,0.96,4.5,0
2024122321,1,51535,2,1.57,11.11,0
2024122321,2,51536,8,3.13,11.6,1
2024122321,3,51537,5,2.97,7.6,0
2024122321,4,51538,10,1.96,7.27,1
2024122321,5,51539,4,3.86,1.19,0
2024122321,6,51540,2,4.42,13.32,0
2024122322,1,51541,7,1.85,8.63,0
2024122322,2,51542,5,1.63,8.53,0
2024122322,3,51543,9,1.37,11.97,1
2024122322,4,51544,7,2.57,8.19,0
2024122322,5,51545,9,2.79,7.11,1
2024122322,6,51546,10,0.9,1.42,1
2024122323,1,51547,10,1.34,10.37,1
2024122323,2,51548,5,0.63,7.21,0
2024122323,3,51549,11,4.08,14.18,1
2024122323,4,51550,6,2.95,12.84,0
2024122323,5,51551,8,2.55,2.04,1
2024122323,6,51552,10,4.16,11.11,1
2024122400,1,51553,6,4.42,10.04,0
2024122400,2,51554,11,0.21,12.63,1
2024122400,3,51555,4,3.58,14.7,0
2024122400,4,51556,2,2.47,7.63,0
2024122400,5,51557,6,0.11,11.57,0
2024122400,6,51558,9,1.99,12.75,1
2024122401,1,51559,8,3.5,9.74,1
2024122401,2,51560,3,3.37,3.28,0
2024122401,3,51561,5,4.18,2.82,0
2024122401,4,51562,6,2.83,11.01,0
2024122401,5,51563,7,1.1,14.68,0
2024122401,6,51564,2,3.3,5.01,0
2024122402,1,51565,6,4.42,13.43,0
2024122402,2,51566,2,4.0,14.97,0
2024122402,3,51567,8,0.11,5.1,1
2024122402,4,51568,7,2.0,3.07,0
2024122402,5,51569,2,1.02,5.69,0
2024122402,6,51570,4,2.27,8.2,0
2024122403,1,51571,7,1.82,4.79,0
2024122403,2,51572,9,2.57,14.5,1
2024122403,3,51573,3,3.73,2.96,0
2024122403,4,51574,10,2.93,5.11,1
2024122403,5,51575,10,1.67,5.12,1
2024122403,6,51576,8,1.59,8.64,1
2024122404,1,51577,9,1.02,10.01,1
2024122404,2,51578,8,2.37,1.58,1
2024122404,3,51579,4,3.67,14.23,0
2024122404,4,51580,4,0.1,13.59,0
2024122404,5,51581,11,3.22,14.92,1
2024122404,6,51582,7,2.33,6.84,0
2024122405,1,51583,4,3.88,1.02,0
2024122405,2,51584,11,2.35,10.37,1
2024122405,3,51585,10,3.97,2.82,1
2024122405,4,51586,10,3.35,8.13,1
2024122405,5,51587,7,2.24,2.31,0
2024122405,6,51588,9,1.41,9.35,1
2024122406,1,51589,9,4.39,14.29,1
2024122406,2,51590,9,1.02,7.7,1
2024122406,3,51591,10,3.53,2.06,1
2024122406,4,51592,10,3.11,1.27,1
2024122406,5,51593,6,1.91,1.59,0
2024122406,6,51594,1,3.26,2.5,0
2024122407,1,51595,8,0.67,8.6,1
2024122407,2,51596,6,1.16,2.66,0
2024122407,3,51597,7,3.26,4.6,0
2024122407,4,51598,2,0.66,5.26,0
2024122407,5,51599,3,4.09,1.57,0
2024122407,6,51600,6,2.73,5.65,0
2024122408,1,51601,3,0.41,3.6,0
2024122408,2,51602,5,3.48,2.44,0
2024122408,3,51603,4,2.03,14.1,0
2024122408,4,51604,5,1.4,10.6,0
2024122408,5,51605,8,2.44,4.55,1
2024122408,6,51606,4,3.4,5.35,0
2024122409,1,51607,9,4.11,7.92,1
2024122409,2,51608,3,1.51,13.98,0
2024122409,3,51609,7,3.16,2.66,0
2024122409,4,51610,7,1.6,10.37,0
2024122409,5,51611,1,0.16,13.87,0
2024122409,6,51612,3,4.34,9.32,0
2024122410,1,51613,10,1.41,12.85,1
2024122410,2,51614,1,2.14,10.15,0
2024122410,3,51615,8,2.96,2.38,1
2024122410,4,51616,10,3.09,8.26,1
2024122410,5,51617,5,3.72,1.51,0
2024122410,6,51618,4,1.78,8.22,0
2024122411,1,51619,3,3.21,8.53,0
2024122411,2,51620,7,2.81,11.24,0
2024122411,3,51621,8,4.44,1.52,1
2024122411,4,51622,8,3.35,6.11,1
2024122411,5,51623,1,4.26,11.37,0
2024122411,6,51624,7,1.35,7.1,0
2024122412,1,51625,5,2.11,13.07,0
2024122412,2,51626,2,2.43,10.38,0
2024122412,3,51627,8,3.83,10.05,1
2024122412,4,51628,2,1.97,6.05,0
2024122412,5,51629,6,2.55,4.0,0
2024122412,6,51630,5,0.7,10.9,0
2024122413,1,51631,6,0.95,4.43,0
2024122413,2,51632,11,1.82,13.32,1
2024122413,3,51633,10,0.32,14.0,1
2024122413,4,51634,8,0.44,10.39,1
2024122413,5,51635,9,3.2,1.13,1
2024122413,6,51636,3,0.41,13.46,0
2024122414,1,51637,3,0.11,3.12,0
2024122414,2,51638,7,0.38,8.1,0
2024122414,3,51639,3,2.91,2.12,0
2024122414,4,51640,11,2.57,10.53,1
2024122414,5,51641,10,3.69,7.52,1
2024122414,6,51642,5,1.0,14.52,0
2024122415,1,51643,10,2.69,5.88,1
2024122415,2,51644,4,3.65,1.41,0
2024122415,3,51645,11,3.26,14.94,1
2024122415,4,51646,9,1.5,2.43,1
2024122415,5,51647,11,2.82,9.89,1
2024122415,6,51648,8,3.32,7.83,1
2024122416,1,51649,9,3.7,2.22,1
2024122416,2,51650,6,4.45,10.63,0
2024122416,3,51651,2,1.86,1.27,0
2024122416,4,51652,8,0.23,11.46,1
2024122416,5,51653,1,2.4,7.16,0
2024122416,6,51654,11,1.52,10.18,1
2024122417,1,51655,5,1.43,9.89,0
2024122417,2,51656,2,3.11,12.24,0
2024122417,3,51657,7,0.29,7.2,0
2024122417,4,51658,5,2.48,6.28,0
2024122417,5,51659,10,2.89,9.72,1
2024122417,6,51660,3,3.3,13.25,0
2024122418,1,51661,7,4.34,5.27,0
2024122418,2,51662,3,0.14,12.98,0
2024122418,3,51663,6,2.4,13.81,0
2024122418,4,51664,4,3.95,1.65,0
2024122418,5,51665,10,1.0,5.27,1
2024122418,6,51666,2,4.39,6.71,0
2024122419,1,51667,9,0.94,2.8,1
2024122419,2,51668,6,2.9,14.91,0
2024122419,3,51669,5,0.43,5.65,0
2024122419,4,51670,5,2.38,9.17,0
2024122419,5,51671,8,1.2,12.75,1
2024122419,6,51672,5,1.47,9.6,0
2024122420,1,51673,8,1.73,8.39,1
2024122420,2,51674,8,1.13,13.6,1
2024122420,3,51675,1,3.91,9.57,0
2024122420,4,51676,4,0.77,12.24,0
2024122420,5,51677,9,1.99,10.27,1
2024122420,6,51678,2,4.42,3.5,0
2024122421,1,51679,11,2.69,10.72,1
2024122421,2,51680,4,2.88,11.99,0
2024122421,3,51681,4,3.31,12.75,0
2024122421,4,51682,1,3.92,1.14,0
2024122421,5,51683,10,3.71,6.46,1
2024122421,6,51684,10,1.7,7.07,1
2024122422,1,51685,7,3.79,2.46,0
2024122422,2,51686,1,1.0,4.74,0
2024122422,3,51687,5,1.88,14.35,0
2024122422,4,51688,8,3.04,2.68,1
2024122422,5,51689,4,1.18,5.14,0
2024122422,6,51690,5,1.66,13.53,0
2024122423,1,51691,11,2.35,14.62,1
2024122423,2,51692,10,1.16,10.6,1
2024122423,3,51693,3,3.45,5.8,0
2024122423,4,51694,5,3.31,13.21,0
2024122423,5,51695,3,4.16,12.03,0
2024122423,6,51696,4,0.39,12.79,0
2024122500,1,51697,11,4.06,8.92,1
2024122500,2,51698,3,0.17,1.4,0
2024122500,3,51699,5,3.73,5.42,0
2024122500,4,51700,2,1.23,14.01,0
2024122500,5,51701,9,2.97,6.0,1
2024122500,6,51702,3,3.04,7.77,0
2024122501,1,51703,10,1.8,9.73,1
2024122501,2,51704,1,1.01,11.45,0
2024122501,3,51705,5,0.26,13.27,0
2024122501,4,51706,4,2.65,4.29,0
2024122501,5,51707,2,3.2,9.43,0
2024122501,6,51708,8,1.75,4.49,1
2024122502,1,51709,9,0.94,13.6,1
2024122502,2,51710,6,0.81,9.72,0
2024122502,3,51711,8,1.27,7.15,1
2024122502,4,51712,2,3.62,10.04,0
2024122502,5,51713,11,0.77,10.51,1
2024122502,6,51714,6,2.01,2.45,0
2024122503,1,51715,1,2.97,5.95,0
2024122503,2,51716,10,3.83,1.49,1
2024122503,3,51717,3,2.35,11.95,0
2024122503,4,51718,7,3.09,4.48,0
2024122503,5,51719,1,2.35,2.38,0
2024122503,6,51720,6,3.43,12.23,0
2024122504,1,51721,7,3.56,12.81,0
2024122504,2,51722,3,3.54,1.2,0
2024122504,3,51723,11,3.34,5.2,1
2024122504,4,51724,8,3.66,11.53,1
2024122504,5,51725,8,3.62,13.05,1
2024122504,6,51726,5,3.9,7.39,0
2024122505,1,51727,11,2.16,13.95,1
2024122505,2,51728,2,4.01,8.53,0
2024122505,3,51729,2,0.43,9.21,0
2024122505,4,51730,5,1.67,3.72,0
2024122505,5,51731,4,4.17,10.39,0
2024122505,6,51732,4,1.92,4.67,0
2024122506,1,51733,5,3.9,8.43,0
2024122506,2,51734,1,2.54,10.02,0
2024122506,3,51735,7,1.23,5.96,0
2024122506,4,51736,3,0.53,12.22,0
2024122506,5,51737,10,3.17,10.27,1
2024122506,6,51738,10,1.09,1.14,1
2024122507,1,51739,8,2.64,8.97,1
2024122507,2,51740,9,1.83,1.89,1
2024122507,3,51741,8,3.05,5.24,1
2024122507,4,51742,11,2.84,10.42,1
2024122507,5,51743,2,2.77,4.37,0
2024122507,6,51744,7,2.37,2.47,0
2024122508,1,51745,4,3.13,6.16,0
2024122508,2,51746,5,3.24,6.04,0
2024122508,3,51747,11,1.03,2.61,1
2024122508,4,51748,10,2.72,11.18,1
2024122508,5,51749,5,0.16,2.66,0
2024122508,6,51750,11,2.37,11.04,1
2024122509,1,51751,9,3.59,9.49,1
2024122509,2,51752,2,0.37,11.15,0
2024122509,3,51753,2,1.52,6.3,0
2024122509,4,51754,3,0.26,10.8,0
2024122509,5,51755,5,2.59,6.42,0
2024122509,6,51756,4,4.18,11.22,0
2024122510,1,51757,10,1.53,11.08,1
2024122510,2,51758,10,1.71,1.58,1
2024122510,3,51759,9,1.04,3.89,1
2024122510,4,51760,3,3.34,3.4,0
2024122510,5,51761,1,2.33,3.05,0
2024122510,6,51762,5,1.32,12.68,0
2024122511,1,51763,8,0.29,8.74,1
2024122511,2,51764,1,3.85,6.31,0
2024122511,3,51765,1,3.14,3.96,0
2024122511,4,51766,6,4.4,7.53,0
2024122511,5,51767,7,2.57,12.03,0
2024122511,6,51768,8,4.32,10.12,1
2024122512,1,51769,8,3.16,8.39,1
2024122512,2,51770,3,1.99,14.27,0
2024122512,3,51771,4,1.13,10.1,0
2024122512,4,51772,9,0.36,2.77,1
2024122512,5,51773,11,0.12,9.77,1
2024122512,6,51774,5,3.76,9.49,0
2024122513,1,51775,11,2.84,13.83,1
2024122513,2,51776,9,0.92,9.18,1
2024122513,3,51777,5,3.12,11.54,0
2024122513,4,51778,5,4.14,13.07,0
2024122513,5,51779,9,0.35,12.17,1
2024122513,6,51780,6,3.64,7.41,0
2024122514,1,51781,3,3.78,2.57,0
2024122514,2,51782,5,2.97,4.73,0
2024122514,3,51783,1,4.22,3.17,0
2024122514,4,51784,9,4.35,7.58,1
2024122514,5,51785,10,3.5,11.03,1
2024122514,6,51786,10,0.84,1.18,1
2024122515,1,51787,11,0.46,8.83,1
2024122515,2,51788,7,1.96,2.86,0
2024122515,3,51789,1,1.87,7.88,0
2024122515,4,51790,11,0.73,11.41,1
2024122515,5,51791,11,0.28,8.39,1
2024122515,6,51792,4,1.19,1.5,0
2024122516,1,51793,2,1.37,13.71,0
2024122516,2,51794,3,4.16,7.69,0
