time_key,port_key,op_id,berth_occupancy_rate,crane_efficiency,customs_time_hours,cargo_category,truck_queue_length
2024101504,2,41498,53.42,21,17.39,Bulk,92
2024101504,3,41499,39.54,16,13.22,Container,11
2024101504,4,41500,46.05,23,7.62,Container,7
2024101504,5,41501,52.24,12,23.49,Bulk,29
2024101504,6,41502,39.13,22,15.99,Bulk,25
2024101505,1,41503,65.87,22,13.96,Container,31
2024101505,2,41504,38.43,10,9.27,Oil,28
2024101505,3,41505,38.62,7,22.36,Bulk,81
2024101505,4,41506,72.93,7,21.02,Oil,36
2024101505,5,41507,91.12,8,10.37,Oil,42
2024101505,6,41508,59.57,23,21.67,Oil,22
2024101506,1,41509,52.31,15,2.53,Oil,82
2024101506,2,41510,78.25,13,4.23,Bulk,90
2024101506,3,41511,65.76,13,5.13,Oil,24
2024101506,4,41512,61.48,22,11.29,Bulk,20
2024101506,5,41513,66.39,13,3.6,Container,28
2024101506,6,41514,93.55,14,17.96,Container,37
2024101507,1,41515,83.56,12,12.05,Oil,51
2024101507,2,41516,92.75,6,16.89,Bulk,2
2024101507,3,41517,55.38,21,3.88,Container,49
2024101507,4,41518,73.33,6,11.29,Container,79
2024101507,5,41519,76.87,9,19.2,Oil,27
2024101507,6,41520,31.5,11,6.1,Oil,53
2024101508,1,41521,67.91,18,16.87,Oil,18
2024101508,2,41522,54.31,7,4.17,Oil,2
2024101508,3,41523,86.27,11,11.85,Container,15
2024101508,4,41524,37.24,5,20.49,Oil,74
2024101508,5,41525,31.29,19,10.04,Bulk,65
2024101508,6,41526,64.79,22,4.17,Container,5
2024101509,1,41527,74.03,24,12.35,Bulk,21
2024101509,2,41528,68.7,17,13.66,Oil,63
2024101509,3,41529,60.08,11,8.37,Oil,85
2024101509,4,41530,90.23,5,11.04,Bulk,51
2024101509,5,41531,30.4,23,12.99,Oil,88
2024101509,6,41532,41.78,15,23.07,Container,87
2024101510,1,41533,58.27,19,4.16,Bulk,27
2024101510,2,41534,33.11,11,15.99,Container,17
2024101510,3,41535,93.43,24,16.11,Bulk,63
2024101510,4,41536,50.35,17,14.41,Oil,83
2024101510,5,41537,49.89,14,2.23,Oil,64
2024101510,6,41538,78.54,24,7.4,Oil,33
2024101511,1,41539,62.71,7,4.28,Container,28
2024101511,2,41540,49.39,12,14.32,Bulk,37
2024101511,3,41541,65.51,22,16.46,Container,54
2024101511,4,41542,77.8,7,18.21,Oil,64
2024101511,5,41543,30.59,16,3.75,Bulk,60
2024101511,6,41544,89.36,17,5.18,Oil,29
2024101512,1,41545,90.43,11,9.01,Container,32
2024101512,2,41546,88.85,12,14.01,Bulk,20
2024101512,3,41547,47.05,12,8.98,Oil,74
2024101512,4,41548,45.04,22,19.05,Oil,50
2024101512,5,41549,35.22,8,9.99,Container,24
2024101512,6,41550,35.28,14,17.78,Oil,70
2024101513,1,41551,66.04,20,21.01,Container,24
2024101513,2,41552,31.75,22,23.68,Container,75
2024101513,3,41553,58.65,8,22.04,Container,4
2024101513,4,41554,69.1,18,21.81,Bulk,79
2024101513,5,41555,47.92,8,2.69,Container,39
2024101513,6,41556,72.76,13,10.95,Container,69
2024101514,1,41557,35.44,23,12.78,Bulk,10
2024101514,2,41558,37.24,8,19.5,Bulk,40
2024101514,3,41559,72.1,10,8.62,Bulk,30
2024101514,4,41560,66.56,13,13.83,Oil,82
2024101514,5,41561,47.91,15,7.04,Container,17
2024101514,6,41562,74.4,19,11.78,Bulk,81
2024101515,1,41563,45.75,13,12.11,Container,33
2024101515,2,41564,31.39,23,5.9,Bulk,33
2024101515,3,41565,42.02,15,2.13,Container,24
2024101515,4,41566,73.09,24,15.4,Bulk,99
2024101515,5,41567,60.45,12,4.43,Oil,23
2024101515,6,41568,71.76,19,13.48,Oil,5
2024101516,1,41569,56.76,12,10.07,Container,5
2024101516,2,41570,60.46,17,1.78,Oil,84
2024101516,3,41571,33.45,10,16.23,Container,44
2024101516,4,41572,87.22,13,10.53,Bulk,61
2024101516,5,41573,40.61,21,4.71,Container,48
2024101516,6,41574,35.8,16,16.49,Oil,6
2024101517,1,41575,69.07,12,15.65,Bulk,38
2024101517,2,41576,49.96,24,19.93,Container,13
2024101517,3,41577,91.11,20,14.67,Container,22
2024101517,4,41578,51.18,9,3.12,Bulk,86
2024101517,5,41579,91.0,8,2.28,Bulk,28
2024101517,6,41580,68.5,19,21.02,Container,38
2024101518,1,41581,93.14,8,16.35,Container,97
2024101518,2,41582,35.31,10,22.54,Oil,31
2024101518,3,41583,93.45,16,5.04,Oil,61
2024101518,4,41584,59.72,14,2.49,Oil,89
2024101518,5,41585,56.27,13,7.72,Container,57
2024101518,6,41586,73.55,6,6.4,Bulk,21
2024101519,1,41587,82.51,19,23.83,Bulk,26
2024101519,2,41588,88.62,19,10.57,Container,1
2024101519,3,41589,80.98,22,13.47,Bulk,43
2024101519,4,41590,63.28,23,10.73,Container,32
2024101519,5,41591,83.31,12,11.69,Container,14
2024101519,6,41592,75.23,16,18.98,Bulk,19
2024101520,1,41593,70.33,10,2.07,Oil,13
2024101520,2,41594,63.41,6,22.06,Bulk,31
2024101520,3,41595,54.95,22,19.87,Oil,93
2024101520,4,41596,31.88,13,1.12,Oil,1
2024101520,5,41597,30.14,18,18.12,Bulk,94
2024101520,6,41598,42.52,5,15.54,Container,98
2024101521,1,41599,72.48,17,16.14,Container,53
2024101521,2,41600,78.68,18,18.13,Bulk,44
2024101521,3,41601,94.02,5,19.8,Container,44
2024101521,4,41602,90.84,19,16.39,Bulk,42
2024101521,5,41603,90.38,22,3.09,Bulk,91
2024101521,6,41604,36.72,20,2.34,Container,25
2024101522,1,41605,87.82,18,15.51,Oil,63
2024101522,2,41606,87.27,9,21.9,Container,39
2024101522,3,41607,40.77,18,15.31,Container,62
2024101522,4,41608,63.74,14,5.56,Bulk,50
2024101522,5,41609,87.79,24,13.05,Bulk,93
2024101522,6,41610,35.87,7,3.5,Oil,10
2024101523,1,41611,33.76,14,21.48,Oil,30
2024101523,2,41612,85.68,6,14.3,Oil,46
2024101523,3,41613,86.93,11,17.22,Bulk,48
2024101523,4,41614,33.02,5,7.07,Bulk,20
2024101523,5,41615,43.66,14,14.11,Container,17
2024101523,6,41616,88.45,17,13.55,Oil,4
2024101600,1,41617,40.91,16,12.82,Bulk,81
2024101600,2,41618,76.97,15,16.21,Container,28
2024101600,3,41619,48.71,24,10.94,Oil,65
2024101600,4,41620,90.02,14,9.08,Oil,35
2024101600,5,41621,70.09,17,21.0,Container,11
2024101600,6,41622,91.15,8,12.66,Bulk,6
2024101601,1,41623,81.1,23,5.34,Bulk,1
2024101601,2,41624,56.6,8,9.77,Bulk,45
2024101601,3,41625,91.97,7,15.21,Bulk,10
2024101601,4,41626,57.27,24,7.0,Oil,29
2024101601,5,41627,46.75,14,23.73,Bulk,37
2024101601,6,41628,84.03,12,16.43,Bulk,21
2024101602,1,41629,72.71,17,15.93,Container,69
2024101602,2,41630,38.04,5,12.66,Bulk,21
2024101602,3,41631,30.94,17,10.9,Bulk,46
2024101602,4,41632,59.62,5,3.12,Container,69
2024101602,5,41633,74.45,17,14.88,Oil,19
2024101602,6,41634,85.49,8,15.45,Oil,45
2024101603,1,41635,92.16,18,9.79,Bulk,57
2024101603,2,41636,80.59,19,11.29,Oil,82
2024101603,3,41637,85.65,18,2.01,Bulk,88
2024101603,4,41638,56.15,17,23.77,Container,28
2024101603,5,41639,34.07,16,4.44,Oil,12
2024101603,6,41640,63.04,20,9.44,Oil,39
2024101604,1,41641,66.6,22,3.07,Bulk,91
2024101604,2,41642,62.59,8,6.13,Bulk,32
2024101604,3,41643,35.12,8,21.12,Container,62
2024101604,4,41644,54.56,14,3.82,Container,70
2024101604,5,41645,36.01,17,21.26,Container,54
2024101604,6,41646,92.94,19,22.46,Oil,41
2024101605,1,41647,41.45,24,7.09,Oil,97
2024101605,2,41648,46.92,9,21.03,Oil,4
2024101605,3,41649,48.11,13,12.92,Container,39
2024101605,4,41650,55.78,17,1.68,Container,1
2024101605,5,41651,79.86,18,18.74,Bulk,37
2024101605,6,41652,45.97,16,21.15,Container,56
2024101606,1,41653,83.18,8,17.9,Oil,52
2024101606,2,41654,33.61,6,4.51,Bulk,56
2024101606,3,41655,76.0,17,7.55,Bulk,96
2024101606,4,41656,80.13,20,7.0,Bulk,92
2024101606,5,41657,30.6,8,2.71,Oil,46
2024101606,6,41658,42.78,9,11.69,Bulk,5
2024101607,1,41659,55.31,9,20.19,Bulk,6
2024101607,2,41660,42.44,7,3.77,Bulk,95
2024101607,3,41661,85.45,5,23.82,Container,67
2024101607,4,41662,47.6,15,22.55,Bulk,48
2024101607,5,41663,42.28,20,22.39,Oil,43
2024101607,6,41664,39.95,23,15.88,Oil,21
2024101608,1,41665,76.97,24,12.66,Bulk,8
2024101608,2,41666,85.92,19,13.13,Container,2
2024101608,3,41667,35.99,24,9.34,Oil,14
2024101608,4,41668,90.1,19,4.11,Bulk,3
2024101608,5,41669,81.99,15,6.03,Container,95
2024101608,6,41670,37.76,16,6.1,Container,42
2024101609,1,41671,77.01,14,16.92,Bulk,4
2024101609,2,41672,94.37,12,13.28,Oil,16
2024101609,3,41673,53.16,5,15.68,Container,78
2024101609,4,41674,77.04,21,20.21,Bulk,58
2024101609,5,41675,34.64,14,14.38,Container,37
2024101609,6,41676,87.42,17,4.09,Bulk,16
2024101610,1,41677,67.6,19,3.19,Bulk,38
2024101610,2,41678,50.72,19,2.37,Bulk,17
2024101610,3,41679,64.98,24,21.0,Bulk,97
2024101610,4,41680,86.8,10,20.12,Oil,71
2024101610,5,41681,45.78,6,3.57,Bulk,85
2024101610,6,41682,36.53,23,9.63,Bulk,91
2024101611,1,41683,45.2,19,9.84,Bulk,7
2024101611,2,41684,37.36,9,14.44,Container,95
2024101611,3,41685,61.77,15,21.1,Bulk,41
2024101611,4,41686,68.49,16,3.34,Bulk,27
2024101611,5,41687,58.74,23,10.43,Bulk,24
2024101611,6,41688,33.85,5,11.9,Bulk,34
2024101612,1,41689,67.05,20,5.04,Bulk,43
2024101612,2,41690,57.37,17,14.46,Container,60
2024101612,3,41691,81.43,18,21.56,Bulk,5
2024101612,4,41692,86.35,13,16.09,Oil,2
2024101612,5,41693,91.47,19,19.84,Bulk,93
2024101612,6,41694,70.56,12,3.82,Oil,77
2024101613,1,41695,87.71,7,13.2,Bulk,25
2024101613,2,41696,55.76,20,20.22,Bulk,47
2024101613,3,41697,79.08,13,13.98,Container,85
2024101613,4,41698,30.31,9,7.32,Container,97
2024101613,5,41699,33.91,14,5.5,Oil,82
2024101613,6,41700,73.6,13,13.74,Container,73
2024101614,1,41701,91.55,12,5.47,Bulk,2
2024101614,2,41702,79.45,5,23.54,Container,17
2024101614,3,41703,31.41,9,22.23,Bulk,76
2024101614,4,41704,94.38,14,19.76,Container,33
2024101614,5,41705,70.54,8,1.6,Oil,58
2024101614,6,41706,39.88,24,11.08,Bulk,47
2024101615,1,41707,43.3,22,3.71,Oil,41
2024101615,2,41708,77.65,5,8.51,Container,56
2024101615,3,41709,53.0,10,4.29,Oil,48
2024101615,4,41710,93.21,23,9.09,Oil,54
2024101615,5,41711,78.79,16,2.43,Container,72
2024101615,6,41712,70.62,8,14.34,Oil,21
2024101616,1,41713,81.96,17,12.38,Oil,96
2024101616,2,41714,51.8,21,3.05,Bulk,41
2024101616,3,41715,53.44,11,14.49,Oil,18
2024101616,4,41716,73.89,11,5.47,Bulk,46
2024101616,5,41717,83.44,8,7.29,Bulk,53
2024101616,6,41718,37.93,17,13.37,Oil,2
2024101617,1,41719,87.79,18,22.83,Container,11
2024101617,2,41720,31.45,12,20.92,Container,61
2024101617,3,41721,94.22,7,13.76,Container,67
2024101617,4,41722,72.88,15,7.87,Bulk,14
2024101617,5,41723,92.16,16,1.31,Bulk,68
2024101617,6,41724,59.48,21,23.6,Container,52
2024101618,1,41725,72.34,14,13.56,Container,67
2024101618,2,41726,69.63,6,13.55,Oil,15
2024101618,3,41727,78.36,6,23.54,Container,52
2024101618,4,41728,58.33,11,13.44,Bulk,33
2024101618,5,41729,43.82,24,1.74,Bulk,0
2024101618,6,41730,88.46,14,9.5,Bulk,85
2024101619,1,41731,59.47,16,15.16,Container,63
2024101619,2,41732,36.87,21,5.06,Oil,24
2024101619,3,41733,38.99,24,22.64,Oil,55
2024101619,4,41734,70.58,19,12.71,Container,4
2024101619,5,41735,33.42,7,19.39,Oil,28
2024101619,6,41736,71.56,7,17.07,Container,76
2024101620,1,41737,37.01,22,3.03,Oil,60
2024101620,2,41738,77.28,23,9.17,Container,34
2024101620,3,41739,43.51,7,18.37,Oil,2
2024101620,4,41740,81.94,13,20.78,Container,10
2024101620,5,41741,52.66,19,17.06,Bulk,8
2024101620,6,41742,74.71,23,19.56,Bulk,38
2024101621,1,41743,61.21,6,10.98,Oil,79
2024101621,2,41744,94.74,22,7.71,Container,79
2024101621,3,41745,57.08,6,12.48,Oil,52
2024101621,4,41746,86.21,9,11.91,Container,79
2024101621,5,41747,89.41,21,2.27,Oil,27
2024101621,6,41748,69.18,8,11.4,Bulk,35
2024101622,1,41749,43.89,18,3.67,Container,29
2024101622,2,41750,84.36,16,2.21,Oil,92
2024101622,3,41751,85.77,11,18.25,Oil,45
2024101622,4,41752,32.36,9,7.92,Oil,39
2024101622,5,41753,92.57,8,13.76,Container,18
2024101622,6,41754,77.68,6,13.42,Container,70
2024101623,1,41755,54.28,8,22.88,Bulk,50
2024101623,2,41756,81.06,17,16.71,Oil,34
2024101623,3,41757,63.31,6,6.78,Bulk,7
2024101623,4,41758,32.55,12,23.61,Oil,36
2024101623,5,41759,42.74,11,2.48,Container,41
2024101623,6,41760,69.75,22,6.02,Oil,56
2024101700,1,41761,73.52,10,4.8,Container,96
2024101700,2,41762,89.22,19,5.13,Oil,80
2024101700,3,41763,80.76,15,18.72,Bulk,81
2024101700,4,41764,78.09,14,16.87,Container,21
2024101700,5,41765,66.0,22,1.05,Container,98
2024101700,6,41766,41.21,14,8.77,Oil,48
2024101701,1,41767,78.87,20,16.64,Container,12
2024101701,2,41768,59.26,18,22.57,Oil,67
2024101701,3,41769,40.51,14,11.5,Oil,10
2024101701,4,41770,54.41,7,17.65,Container,44
2024101701,5,41771,73.91,16,13.3,Oil,52
2024101701,6,41772,65.06,13,19.11,Bulk,91
2024101702,1,41773,79.11,24,13.64,Bulk,66
2024101702,2,41774,80.7,17,7.18,Bulk,17
2024101702,3,41775,92.53,8,8.25,Container,35
2024101702,4,41776,44.14,6,21.07,Container,66
2024101702,5,41777,42.97,17,20.16,Oil,16
2024101702,6,41778,71.01,13,13.95,Oil,55
2024101703,1,41779,49.12,6,14.9,Container,34
2024101703,2,41780,68.21,15,7.05,Bulk,52
2024101703,3,41781,40.75,14,4.99,Bulk,70
2024101703,4,41782,53.95,12,1.09,Oil,62
2024101703,5,41783,61.91,21,18.35,Container,91
2024101703,6,41784,35.92,21,5.92,Oil,3
2024101704,1,41785,65.21,13,20.95,Oil,96
2024101704,2,41786,67.39,21,23.51,Container,61
2024101704,3,41787,63.72,10,16.62,Bulk,8
2024101704,4,41788,32.66,13,22.66,Bulk,90
2024101704,5,41789,63.88,5,22.1,Container,87
2024101704,6,41790,81.79,10,5.59,Bulk,13
2024101705,1,41791,78.86,13,21.04,Oil,76
2024101705,2,41792,44.85,21,17.5,Oil,19
2024101705,3,41793,39.28,16,4.41,Bulk,71
2024101705,4,41794,45.64,13,18.16,Container,73
2024101705,5,41795,84.04,16,12.15,Oil,68
2024101705,6,41796,78.5,24,2.24,Oil,54
2024101706,1,41797,68.01,17,18.63,Bulk,6
2024101706,2,41798,83.41,22,21.22,Oil,19
2024101706,3,41799,83.79,6,19.73,Bulk,42
2024101706,4,41800,92.44,23,1.23,Container,93
2024101706,5,41801,32.43,20,14.59,Oil,26
2024101706,6,41802,36.95,5,16.66,Bulk,22
2024101707,1,41803,92.85,18,21.21,Bulk,85
2024101707,2,41804,80.11,18,2.92,Bulk,62
2024101707,3,41805,91.03,15,14.09,Bulk,86
2024101707,4,41806,52.81,14,15.4,Bulk,55
2024101707,5,41807,73.25,21,10.14,Container,86
2024101707,6,41808,59.04,23,22.49,Oil,0
2024101708,1,41809,53.29,11,7.89,Bulk,7
2024101708,2,41810,92.71,21,22.0,Container,3
2024101708,3,41811,46.36,17,4.63,Oil,94
2024101708,4,41812,47.59,13,22.96,Container,99
2024101708,5,41813,37.98,20,19.78,Bulk,85
2024101708,6,41814,56.08,12,10.73,Container,72
2024101709,1,41815,48.67,22,11.11,Bulk,72
2024101709,2,41816,64.57,6,15.95,Bulk,50
2024101709,3,41817,75.76,11,16.28,Oil,49
2024101709,4,41818,93.37,15,2.82,Oil,14
2024101709,5,41819,58.15,22,11.51,Container,98
2024101709,6,41820,38.75,14,4.01,Bulk,70
2024101710,1,41821,75.8,22,7.58,Container,7
2024101710,2,41822,79.0,12,22.83,Bulk,30
2024101710,3,41823,43.21,15,17.1,Oil,72
2024101710,4,41824,50.15,18,8.29,Bulk,13
2024101710,5,41825,44.36,16,2.65,Oil,17
2024101710,6,41826,78.85,13,15.38,Container,5
2024101711,1,41827,52.85,16,12.08,Oil,53
2024101711,2,41828,94.67,19,2.91,Container,98
2024101711,3,41829,66.8,18,21.25,Bulk,42
2024101711,4,41830,81.22,22,14.1,Bulk,71
2024101711,5,41831,54.34,11,9.5,Oil,79
2024101711,6,41832,68.88,13,1.14,Container,60
2024101712,1,41833,44.99,10,1.76,Oil,95
2024101712,2,41834,66.4,16,23.77,Oil,71
2024101712,3,41835,34.27,14,4.18,Oil,40
2024101712,4,41836,86.11,23,17.44,Container,99
2024101712,5,41837,36.29,9,17.43,Bulk,93
2024101712,6,41838,45.27,10,15.52,Bulk,92
2024101713,1,41839,78.06,13,5.99,Bulk,19
2024101713,2,41840,62.75,18,8.53,Container,70
2024101713,3,41841,91.91,8,22.21,Bulk,9
2024101713,4,41842,34.57,18,6.54,Bulk,79
2024101713,5,41843,81.17,21,5.82,Oil,51
2024101713,6,41844,77.71,6,13.35,Container,54
2024101714,1,41845,48.22,13,22.79,Bulk,64
2024101714,2,41846,46.01,9,23.81,Container,96
2024101714,3,41847,50.87,21,9.33,Bulk,70
2024101714,4,41848,57.06,6,20.61,Bulk,92
2024101714,5,41849,78.14,23,22.78,Bulk,76
2024101714,6,41850,68.33,24,11.41,Oil,39
2024101715,1,41851,49.23,15,13.2,Bulk,66
2024101715,2,41852,32.2,16,21.03,Oil,19
2024101715,3,41853,85.28,12,4.96,Container,14
2024101715,4,41854,64.64,11,22.31,Bulk,34
2024101715,5,41855,87.76,17,2.62,Bulk,27
2024101715,6,41856,36.16,10,15.49,Bulk,82
2024101716,1,41857,44.83,24,14.26,Oil,37
2024101716,2,41858,63.33,24,14.01,Bulk,66
2024101716,3,41859,51.5,20,1.53,Bulk,6
2024101716,4,41860,50.78,16,6.86,Container,31
2024101716,5,41861,81.44,5,12.83,Container,42
2024101716,6,41862,47.68,6,22.29,Container,59
2024101717,1,41863,49.52,8,22.18,Bulk,12
2024101717,2,41864,50.07,21,2.82,Bulk,6
2024101717,3,41865,49.43,19,4.12,Oil,90
2024101717,4,41866,42.53,9,14.17,Container,29
2024101717,5,41867,76.77,23,19.56,Bulk,35
2024101717,6,41868,52.15,9,19.4,Container,47
2024101718,1,41869,48.9,5,9.25,Bulk,91
2024101718,2,41870,83.78,16,1.41,Oil,29
2024101718,3,41871,64.23,24,8.33,Container,15
2024101718,4,41872,68.04,14,1.22,Bulk,49
2024101718,5,41873,68.92,21,6.71,Bulk,75
2024101718,6,41874,70.21,22,17.41,Bulk,37
2024101719,1,41875,57.26,18,1.12,Container,39
2024101719,2,41876,68.89,7,6.95,Oil,71
2024101719,3,41877,84.33,21,15.78,Oil,82
2024101719,4,41878,70.32,21,6.61,Oil,39
2024101719,5,41879,52.77,11,7.09,Bulk,66
2024101719,6,41880,37.15,11,18.4,Oil,60
2024101720,1,41881,55.49,17,4.97,Oil,35
2024101720,2,41882,93.9,20,17.58,Container,64
2024101720,3,41883,68.27,10,22.36,Container,77
2024101720,4,41884,94.28,20,12.22,Container,85
2024101720,5,41885,43.56,20,3.22,Bulk,92
2024101720,6,41886,43.76,16,2.77,Container,25
2024101721,1,41887,51.26,6,3.5,Container,70
2024101721,2,41888,88.1,8,1.91,Container,29
2024101721,3,41889,30.97,20,22.98,Bulk,11
2024101721,4,41890,72.12,11,7.62,Bulk,25
2024101721,5,41891,73.01,18,6.46,Oil,28
2024101721,6,41892,35.37,20,4.49,Container,33
2024101722,1,41893,90.47,17,5.34,Bulk,36
2024101722,2,41894,75.28,22,17.81,Bulk,65
2024101722,3,41895,58.37,24,6.73,Container,35
2024101722,4,41896,93.39,8,4.61,Bulk,4
2024101722,5,41897,64.26,24,21.42,Oil,38
2024101722,6,41898,51.35,12,8.52,Container,15
2024101723,1,41899,63.95,24,4.41,Oil,83
2024101723,2,41900,75.56,8,23.41,Oil,21
2024101723,3,41901,93.17,14,15.27,Oil,1
2024101723,4,41902,59.21,20,12.59,Bulk,27
2024101723,5,41903,54.01,9,16.42,Oil,95
2024101723,6,41904,90.82,24,9.31,Bulk,84
2024101800,1,41905,80.59,5,19.3,Container,39
2024101800,2,41906,59.7,17,12.17,Bulk,74
2024101800,3,41907,54.15,17,4.69,Bulk,25
2024101800,4,41908,56.89,7,19.68,Container,90
2024101800,5,41909,31.0,16,8.75,Bulk,96
2024101800,6,41910,60.62,10,15.3,Container,17
2024101801,1,41911,34.02,18,8.95,Oil,41
2024101801,2,41912,74.27,19,7.96,Bulk,71
2024101801,3,41913,90.03,23,1.11,Container,79
2024101801,4,41914,93.82,17,21.89,Container,73
2024101801,5,41915,71.43,21,2.19,Bulk,37
2024101801,6,41916,53.23,9,17.51,Bulk,87
2024101802,1,41917,65.3,6,15.05,Bulk,81
2024101802,2,41918,85.8,20,1.54,Bulk,20
2024101802,3,41919,75.55,8,17.37,Container,29
2024101802,4,41920,63.18,22,5.61,Bulk,56
2024101802,5,41921,46.82,21,11.92,Container,78
2024101802,6,41922,69.02,10,15.07,Bulk,38
2024101803,1,41923,39.2,16,1.7,Oil,43
2024101803,2,41924,63.32,15,20.17,Container,2
2024101803,3,41925,77.15,22,10.65,Oil,57
2024101803,4,41926,40.68,20,4.05,Oil,36
2024101803,5,41927,75.16,22,11.3,Container,40
2024101803,6,41928,39.64,22,13.87,Bulk,21
2024101804,1,41929,84.04,11,4.76,Oil,19
2024101804,2,41930,86.68,7,15.17,Oil,19
2024101804,3,41931,59.57,7,14.75,Bulk,72
2024101804,4,41932,73.27,16,8.62,Container,54
2024101804,5,41933,35.81,5,10.46,Oil,44
2024101804,6,41934,30.89,20,13.4,Bulk,89
2024101805,1,41935,40.97,18,9.24,Bulk,40
2024101805,2,41936,74.71,24,11.11,Oil,0
2024101805,3,41937,66.78,9,7.95,Container,83
2024101805,4,41938,57.01,23,17.15,Oil,7
2024101805,5,41939,77.6,17,19.58,Oil,79
2024101805,6,41940,71.53,7,13.54,Container,93
2024101806,1,41941,63.77,7,1.64,Oil,64
2024101806,2,41942,39.82,7,3.89,Container,78
2024101806,3,41943,53.94,14,13.67,Container,40
2024101806,4,41944,66.6,21,17.43,Oil,52
2024101806,5,41945,52.37,11,20.57,Oil,71
2024101806,6,41946,55.61,17,9.04,Oil,86
2024101807,1,41947,80.29,13,4.76,Container,64
2024101807,2,41948,73.28,24,5.41,Oil,48
2024101807,3,41949,72.96,6,18.9,Oil,63
2024101807,4,41950,87.21,9,7.56,Container,59
2024101807,5,41951,60.14,24,2.33,Oil,3
2024101807,6,41952,83.35,12,20.89,Container,3
2024101808,1,41953,45.54,14,13.19,Oil,48
2024101808,2,41954,82.81,7,23.66,Oil,48
2024101808,3,41955,34.81,11,13.85,Container,51
2024101808,4,41956,77.78,12,6.38,Container,55
2024101808,5,41957,70.48,20,19.13,Bulk,23
2024101808,6,41958,91.87,10,17.24,Container,13
2024101809,1,41959,43.75,16,13.29,Bulk,79
2024101809,2,41960,83.66,7,19.74,Bulk,5
2024101809,3,41961,49.85,17,19.36,Container,42
2024101809,4,41962,87.56,23,6.27,Container,77
2024101809,5,41963,60.8,6,16.09,Bulk,99
2024101809,6,41964,37.1,10,7.4,Oil,99
2024101810,1,41965,34.96,15,21.49,Oil,7
2024101810,2,41966,44.21,22,3.02,Oil,63
2024101810,3,41967,54.78,5,18.6,Bulk,51
2024101810,4,41968,75.3,11,5.35,Container,86
2024101810,5,41969,52.82,6,7.88,Bulk,13
2024101810,6,41970,48.46,7,6.96,Container,21
2024101811,1,41971,93.73,7,15.34,Oil,54
2024101811,2,41972,52.06,20,2.98,Bulk,25
2024101811,3,41973,82.85,6,6.46,Bulk,51
2024101811,4,41974,40.53,22,16.17,Container,40
2024101811,5,41975,54.82,5,5.23,Bulk,87
2024101811,6,41976,33.39,5,4.45,Oil,66
2024101812,1,41977,83.67,6,23.36,Oil,62
2024101812,2,41978,55.77,9,23.21,Container,85
2024101812,3,41979,53.37,15,20.84,Container,24
2024101812,4,41980,94.39,21,1.81,Bulk,83
2024101812,5,41981,64.99,5,21.46,Oil,31
2024101812,6,41982,39.78,8,17.25,Oil,27
2024101813,1,41983,63.65,9,10.78,Container,80
2024101813,2,41984,35.38,24,4.17,Container,61
2024101813,3,41985,77.29,14,2.47,Container,46
2024101813,4,41986,31.4,21,14.77,Container,35
2024101813,5,41987,78.96,23,1.31,Bulk,32
2024101813,6,41988,39.08,11,3.33,Bulk,34
2024101814,1,41989,89.54,23,13.93,Container,81
2024101814,2,41990,91.98,18,22.92,Bulk,14
2024101814,3,41991,54.41,5,23.08,Bulk,73
2024101814,4,41992,77.9,6,7.83,Oil,91
2024101814,5,41993,94.33,6,6.06,Container,74
2024101814,6,41994,86.73,13,7.24,Container,15
2024101815,1,41995,91.06,21,12.63,Oil,47
2024101815,2,41996,92.08,22,18.83,Container,96
2024101815,3,41997,85.69,10,4.78,Container,98
2024101815,4,41998,59.49,16,16.37,Container,31
2024101815,5,41999,70.0,20,13.94,Container,15
2024101815,6,42000,62.23,22,12.7,Oil,62
2024101816,1,42001,79.06,16,19.76,Bulk,80
2024101816,2,42002,64.33,20,13.72,Container,39
2024101816,3,42003,80.12,6,9.01,Oil,93
2024101816,4,42004,50.18,24,23.28,Container,18
2024101816,5,42005,33.38,19,12.47,Container,52
2024101816,6,42006,85.78,21,23.29,Container,2
2024101817,1,42007,85.57,12,14.46,Oil,11
2024101817,2,42008,79.34,22,18.23,Container,49
2024101817,3,42009,67.88,18,16.09,Container,7
2024101817,4,42010,70.9,6,14.79,Container,6
2024101817,5,42011,49.59,22,13.45,Oil,79
2024101817,6,42012,60.67,16,17.69,Bulk,32
2024101818,1,42013,86.49,14,19.37,Bulk,21
2024101818,2,42014,87.31,20,21.43,Container,56
2024101818,3,42015,68.34,15,5.68,Container,59
2024101818,4,42016,53.66,20,10.65,Container,63
2024101818,5,42017,91.92,5,3.83,Bulk,38
2024101818,6,42018,45.04,16,17.91,Container,63
2024101819,1,42019,77.58,24,6.54,Container,11
2024101819,2,42020,86.41,16,17.91,Container,90
2024101819,3,42021,92.32,7,3.62,Bulk,84
2024101819,4,42022,32.32,19,15.55,Bulk,88
2024101819,5,42023,70.38,23,10.08,Oil,49
2024101819,6,42024,46.03,6,6.22,Oil,88
2024101820,1,42025,37.67,24,11.16,Bulk,6
2024101820,2,42026,40.99,24,4.96,Oil,13
2024101820,3,42027,32.57,7,17.42,Oil,26
2024101820,4,42028,56.33,15,9.75,Container,69
2024101820,5,42029,54.84,7,18.81,Bulk,59
2024101820,6,42030,55.52,10,21.29,Container,72
2024101821,1,42031,72.48,16,18.42,Bulk,48
2024101821,2,42032,39.41,11,10.43,Oil,61
2024101821,3,42033,63.77,23,3.81,Container,46
